lon,lat,lab_km
125.9126,-13.2316,128.69
126.1624,-13.2316,116.35
126.4122,-13.2316,105.45
126.6620,-13.2316,97.24
126.9119,-13.2316,93.36
127.1617,-13.2316,95.87
127.4115,-13.2316,102.82
127.6613,-13.2316,112.69
127.9112,-13.2316,124.36
128.1610,-13.2316,136.86
128.4108,-13.2316,149.31
128.6607,-13.2316,160.81
128.9105,-13.2316,170.26
129.1603,-13.2316,176.41
129.4101,-13.2316,180.12
129.6600,-13.2316,182.05
129.9098,-13.2316,182.65
130.1596,-13.2316,182.30
130.4094,-13.2316,181.30
130.6593,-13.2316,179.95
130.9091,-13.2316,178.47
131.1589,-13.2316,177.08
131.4087,-13.2316,175.91
131.6586,-13.2316,175.05
131.9084,-13.2316,174.59
132.1582,-13.2316,174.58
132.4080,-13.2316,175.11
132.6579,-13.2316,176.24
132.9077,-13.2316,178.11
133.1575,-13.2316,180.88
133.4074,-13.2316,184.21
133.6572,-13.2316,187.82
133.9070,-13.2316,191.44
134.1568,-13.2316,194.77
134.4067,-13.2316,197.47
134.6565,-13.2316,199.05
134.9063,-13.2316,198.75
135.1561,-13.2316,195.49
135.4060,-13.2316,190.37
135.6558,-13.2316,184.21
135.9056,-13.2316,177.54
136.1554,-13.2316,170.80
136.4053,-13.2316,164.43
136.6551,-13.2316,158.99
136.9049,-13.2316,155.31
137.1548,-13.2316,154.53
137.4046,-13.2316,155.57
137.6544,-13.2316,157.64
137.9042,-13.2316,160.30
138.1541,-13.2316,163.22
138.4039,-13.2316,166.15
138.6537,-13.2316,168.87
138.9035,-13.2316,171.13
139.1534,-13.2316,172.59
139.4032,-13.2316,173.38
139.6530,-13.2316,173.52
139.9028,-13.2316,172.95
140.1527,-13.2316,171.51
140.4025,-13.2316,168.89
140.6523,-13.2316,164.55
140.9022,-13.2316,157.50
141.1520,-13.2316,146.29
141.4018,-13.2316,132.71
141.6516,-13.2316,118.14
141.9015,-13.2316,103.50
142.1513,-13.2316,89.50
142.4011,-13.2316,76.75
142.6509,-13.2316,65.87
142.9008,-13.2316,57.52
143.1506,-13.2316,52.50
143.4004,-13.2316,50.02
143.6502,-13.2316,49.41
143.9001,-13.2316,50.13
144.1499,-13.2316,51.66
144.3997,-13.2316,53.51
144.6495,-13.2316,55.14
144.8994,-13.2316,55.95
145.1492,-13.2316,55.21
145.3990,-13.2316,53.51
145.6489,-13.2316,51.31
145.8987,-13.2316,48.99
146.1485,-13.2316,46.90
146.3983,-13.2316,45.40
146.6482,-13.2316,44.92
146.8980,-13.2316,46.05
147.1478,-13.2316,49.55
147.3976,-13.2316,54.73
147.6475,-13.2316,61.08
147.8973,-13.2316,68.19
148.1471,-13.2316,75.71
148.3969,-13.2316,83.22
148.6468,-13.2316,90.10
148.8966,-13.2316,95.34
149.1464,-13.2316,97.51
149.3963,-13.2316,97.85
149.6461,-13.2316,97.20
149.8959,-13.2316,95.99
150.1457,-13.2316,94.44
150.3956,-13.2316,92.68
150.6454,-13.2316,90.88
150.8952,-13.2316,89.27
151.1450,-13.2316,88.23
151.3949,-13.2316,87.47
151.6447,-13.2316,86.86
151.8945,-13.2316,86.35
152.1443,-13.2316,85.91
152.3942,-13.2316,85.44
152.6440,-13.2316,84.68
152.8938,-13.2316,82.96
153.1437,-13.2316,79.22
153.3935,-13.2316,74.75
153.6433,-13.2316,70.42
153.8931,-13.2316,66.75
154.1430,-13.2316,64.12
154.3928,-13.2316,62.86
154.6426,-13.2316,63.39
154.8924,-13.2316,66.39
155.1423,-13.2316,72.80
155.3921,-13.2316,81.36
155.6419,-13.2316,91.03
155.8917,-13.2316,101.03
110.1735,-12.9820,130.91
110.4233,-12.9820,130.61
110.6731,-12.9820,130.33
110.9230,-12.9820,130.01
111.1728,-12.9820,129.37
111.4226,-12.9820,128.68
111.6724,-12.9820,128.00
111.9223,-12.9820,127.34
112.1721,-12.9820,126.68
112.4219,-12.9820,126.00
112.6718,-12.9820,125.26
112.9216,-12.9820,124.40
113.1714,-12.9820,123.24
113.4212,-12.9820,121.97
113.6711,-12.9820,120.67
113.9209,-12.9820,119.39
114.1707,-12.9820,118.17
114.4205,-12.9820,117.08
114.6704,-12.9820,116.15
114.9202,-12.9820,115.44
115.1700,-12.9820,115.03
115.4198,-12.9820,114.83
115.6697,-12.9820,114.79
115.9195,-12.9820,114.87
116.1693,-12.9820,115.00
116.4192,-12.9820,115.12
116.6690,-12.9820,115.13
116.9188,-12.9820,114.89
117.1686,-12.9820,113.91
117.4185,-12.9820,112.78
117.6683,-12.9820,111.78
117.9181,-12.9820,111.07
118.1679,-12.9820,110.79
118.4178,-12.9820,111.04
118.6676,-12.9820,111.80
118.9174,-12.9820,112.92
119.1672,-12.9820,113.70
119.4171,-12.9820,114.61
119.6669,-12.9820,115.60
119.9167,-12.9820,116.53
120.1666,-12.9820,117.21
120.4164,-12.9820,117.56
120.6662,-12.9820,117.70
120.9160,-12.9820,118.25
121.1659,-12.9820,121.84
121.4157,-12.9820,125.82
121.6655,-12.9820,129.51
121.9153,-12.9820,132.78
122.1652,-12.9820,135.71
122.4150,-12.9820,138.54
122.6648,-12.9820,141.58
122.9146,-12.9820,145.31
123.1645,-12.9820,151.06
123.4143,-12.9820,157.37
123.6641,-12.9820,163.64
123.9139,-12.9820,169.37
124.1638,-12.9820,174.06
124.4136,-12.9820,177.22
124.6634,-12.9820,178.26
124.9133,-12.9820,176.29
125.1631,-12.9820,168.76
125.4129,-12.9820,158.52
125.6627,-12.9820,146.77
125.9126,-12.9820,134.44
126.1624,-12.9820,122.38
126.4122,-12.9820,111.53
126.6620,-12.9820,102.93
126.9119,-12.9820,98.17
127.1617,-12.9820,101.46
127.4115,-12.9820,108.70
127.6613,-12.9820,118.44
127.9112,-12.9820,129.73
128.1610,-12.9820,141.78
128.4108,-12.9820,153.83
128.6607,-12.9820,165.11
128.9105,-12.9820,174.58
129.1603,-12.9820,179.86
129.4101,-12.9820,182.97
129.6600,-12.9820,184.54
129.9098,-12.9820,184.94
130.1596,-12.9820,184.50
130.4094,-12.9820,183.46
130.6593,-12.9820,182.10
130.9091,-12.9820,180.63
131.1589,-12.9820,179.28
131.4087,-12.9820,178.15
131.6586,-12.9820,177.32
131.9084,-12.9820,176.89
132.1582,-12.9820,176.92
132.4080,-12.9820,177.47
132.6579,-12.9820,178.62
132.9077,-12.9820,180.48
133.1575,-12.9820,183.47
133.4074,-12.9820,187.01
133.6572,-12.9820,190.80
133.9070,-12.9820,194.60
134.1568,-12.9820,198.12
134.4067,-12.9820,201.03
134.6565,-12.9820,202.90
134.9063,-12.9820,202.96
135.1561,-12.9820,198.91
135.4060,-12.9820,193.08
135.6558,-12.9820,186.28
135.9056,-12.9820,179.00
136.1554,-12.9820,171.65
136.4053,-12.9820,164.65
136.6551,-12.9820,158.50
136.9049,-12.9820,154.02
137.1548,-12.9820,153.65
137.4046,-12.9820,155.00
137.6544,-12.9820,157.27
137.9042,-12.9820,160.03
138.1541,-12.9820,162.96
138.4039,-12.9820,165.81
138.6537,-12.9820,168.35
138.9035,-12.9820,170.29
139.1534,-12.9820,171.09
139.4032,-12.9820,171.16
139.6530,-12.9820,170.58
139.9028,-12.9820,169.36
140.1527,-12.9820,167.44
140.4025,-12.9820,164.63
140.6523,-12.9820,160.58
140.9022,-12.9820,154.34
141.1520,-12.9820,142.61
141.4018,-12.9820,129.05
141.6516,-12.9820,114.94
141.9015,-12.9820,101.02
142.1513,-12.9820,87.84
142.4011,-12.9820,75.86
142.6509,-12.9820,65.53
142.9008,-12.9820,57.45
143.1506,-12.9820,53.15
143.4004,-12.9820,51.05
143.6502,-12.9820,50.53
143.9001,-12.9820,51.13
144.1499,-12.9820,52.44
144.3997,-12.9820,54.06
144.6495,-12.9820,55.57
144.8994,-12.9820,56.39
145.1492,-12.9820,55.15
145.3990,-12.9820,53.11
145.6489,-12.9820,50.75
145.8987,-12.9820,48.39
146.1485,-12.9820,46.32
146.3983,-12.9820,44.87
146.6482,-12.9820,44.42
146.8980,-12.9820,45.52
147.1478,-12.9820,49.75
147.3976,-12.9820,55.57
147.6475,-12.9820,62.45
147.8973,-12.9820,70.02
148.1471,-12.9820,77.92
148.3969,-12.9820,85.74
148.6468,-12.9820,92.91
148.8966,-12.9820,98.42
149.1464,-12.9820,99.24
149.3963,-12.9820,98.24
149.6461,-12.9820,96.28
149.8959,-12.9820,93.80
150.1457,-12.9820,91.04
150.3956,-12.9820,88.21
150.6454,-12.9820,85.52
150.8952,-12.9820,83.27
151.1450,-12.9820,82.26
151.3949,-12.9820,81.78
151.6447,-12.9820,81.66
151.8945,-12.9820,81.79
152.1443,-12.9820,82.10
152.3942,-12.9820,82.45
152.6440,-12.9820,82.58
152.8938,-12.9820,81.80
153.1437,-12.9820,77.62
153.3935,-12.9820,72.71
153.6433,-12.9820,67.96
153.8931,-12.9820,63.84
154.1430,-12.9820,60.68
154.3928,-12.9820,58.79
154.6426,-12.9820,58.56
154.8924,-12.9820,60.66
155.1423,-12.9820,67.32
155.3921,-12.9820,76.02
155.6419,-12.9820,85.76
155.8917,-12.9820,95.87
110.1735,-12.7323,130.74
110.4233,-12.7323,130.59
110.6731,-12.7323,130.43
110.9230,-12.7323,130.19
111.1728,-12.7323,129.75
111.4226,-12.7323,129.22
111.6724,-12.7323,128.66
111.9223,-12.7323,128.09
112.1721,-12.7323,127.48
112.4219,-12.7323,126.82
112.6718,-12.7323,126.05
112.9216,-12.7323,125.12
113.1714,-12.7323,123.97
113.4212,-12.7323,122.66
113.6711,-12.7323,121.30
113.9209,-12.7323,119.93
114.1707,-12.7323,118.63
114.4205,-12.7323,117.44
114.6704,-12.7323,116.42
114.9202,-12.7323,115.64
115.1700,-12.7323,115.13
115.4198,-12.7323,114.86
115.6697,-12.7323,114.76
115.9195,-12.7323,114.78
116.1693,-12.7323,114.86
116.4192,-12.7323,114.91
116.6690,-12.7323,114.83
116.9188,-12.7323,114.47
117.1686,-12.7323,113.63
117.4185,-12.7323,112.62
117.6683,-12.7323,111.69
117.9181,-12.7323,111.03
118.1679,-12.7323,110.80
118.4178,-12.7323,111.06
118.6676,-12.7323,111.81
118.9174,-12.7323,112.90
119.1672,-12.7323,113.99
119.4171,-12.7323,115.20
119.6669,-12.7323,116.51
119.9167,-12.7323,117.78
120.1666,-12.7323,118.86
120.4164,-12.7323,119.72
120.6662,-12.7323,120.53
120.9160,-12.7323,121.95
121.1659,-12.7323,125.15
121.4157,-12.7323,128.92
121.6655,-12.7323,132.57
121.9153,-12.7323,135.90
122.1652,-12.7323,138.97
122.4150,-12.7323,141.98
122.6648,-12.7323,145.28
122.9146,-12.7323,149.34
123.1645,-12.7323,154.78
123.4143,-12.7323,160.86
123.6641,-12.7323,166.96
123.9139,-12.7323,172.56
124.1638,-12.7323,177.16
124.4136,-12.7323,180.21
124.6634,-12.7323,181.09
124.9133,-12.7323,178.92
125.1631,-12.7323,172.54
125.4129,-12.7323,163.39
125.6627,-12.7323,152.65
125.9126,-12.7323,141.28
126.1624,-12.7323,130.16
126.4122,-12.7323,120.23
126.6620,-12.7323,112.62
126.9119,-12.7323,108.89
127.1617,-12.7323,111.05
127.4115,-12.7323,117.21
127.6613,-12.7323,125.94
127.9112,-12.7323,136.22
128.1610,-12.7323,147.24
128.4108,-12.7323,158.23
128.6607,-12.7323,168.40
128.9105,-12.7323,176.72
129.1603,-12.7323,181.99
129.4101,-12.7323,185.06
129.6600,-12.7323,186.57
129.9098,-12.7323,186.93
130.1596,-12.7323,186.47
130.4094,-12.7323,185.44
130.6593,-12.7323,184.11
130.9091,-12.7323,182.69
131.1589,-12.7323,181.38
131.4087,-12.7323,180.29
131.6586,-12.7323,179.52
131.9084,-12.7323,179.15
132.1582,-12.7323,179.25
132.4080,-12.7323,179.89
132.6579,-12.7323,181.15
132.9077,-12.7323,183.15
133.1575,-12.7323,186.05
133.4074,-12.7323,189.53
133.6572,-12.7323,193.27
133.9070,-12.7323,197.00
134.1568,-12.7323,200.39
134.4067,-12.7323,203.07
134.6565,-12.7323,204.52
134.9063,-12.7323,203.95
135.1561,-12.7323,200.28
135.4060,-12.7323,194.63
135.6558,-12.7323,187.84
135.9056,-12.7323,180.50
136.1554,-12.7323,173.09
136.4053,-12.7323,166.11
136.6551,-12.7323,160.16
136.9049,-12.7323,156.09
137.1548,-12.7323,155.06
137.4046,-12.7323,155.93
137.6544,-12.7323,157.88
137.9042,-12.7323,160.36
138.1541,-12.7323,162.97
138.4039,-12.7323,165.38
138.6537,-12.7323,167.32
138.9035,-12.7323,168.48
139.1534,-12.7323,168.56
139.4032,-12.7323,167.75
139.6530,-12.7323,166.18
139.9028,-12.7323,163.93
140.1527,-12.7323,161.01
140.4025,-12.7323,157.28
140.6523,-12.7323,152.34
140.9022,-12.7323,145.31
141.1520,-12.7323,134.76
141.4018,-12.7323,122.46
141.6516,-12.7323,109.66
141.9015,-12.7323,97.09
142.1513,-12.7323,85.29
142.4011,-12.7323,74.65
142.6509,-12.7323,65.59
142.9008,-12.7323,58.64
143.1506,-12.7323,54.50
143.4004,-12.7323,52.39
143.6502,-12.7323,51.72
143.9001,-12.7323,52.04
144.1499,-12.7323,52.95
144.3997,-12.7323,54.10
144.6495,-12.7323,55.07
144.8994,-12.7323,55.31
145.1492,-12.7323,54.16
145.3990,-12.7323,52.23
145.6489,-12.7323,49.99
145.8987,-12.7323,47.79
146.1485,-12.7323,45.96
146.3983,-12.7323,44.84
146.6482,-12.7323,44.84
146.8980,-12.7323,46.53
147.1478,-12.7323,50.64
147.3976,-12.7323,56.43
147.6475,-12.7323,63.33
147.8973,-12.7323,70.85
148.1471,-12.7323,78.58
148.3969,-12.7323,85.99
148.6468,-12.7323,92.41
148.8966,-12.7323,96.77
149.1464,-12.7323,97.62
149.3963,-12.7323,96.29
149.6461,-12.7323,93.71
149.8959,-12.7323,90.43
150.1457,-12.7323,86.86
150.3956,-12.7323,83.32
150.6454,-12.7323,80.14
150.8952,-12.7323,77.67
151.1450,-12.7323,76.35
151.3949,-12.7323,75.86
151.6447,-12.7323,75.94
151.8945,-12.7323,76.40
152.1443,-12.7323,77.05
152.3942,-12.7323,77.66
152.6440,-12.7323,77.81
152.8938,-12.7323,76.77
153.1437,-12.7323,73.43
153.3935,-12.7323,69.07
153.6433,-12.7323,64.58
153.8931,-12.7323,60.54
154.1430,-12.7323,57.37
154.3928,-12.7323,55.44
154.6426,-12.7323,55.26
154.8924,-12.7323,57.53
155.1423,-12.7323,63.24
155.3921,-12.7323,71.14
155.6419,-12.7323,80.25
155.8917,-12.7323,89.78
110.1735,-12.4827,130.07
110.4233,-12.4827,130.07
110.6731,-12.4827,130.04
110.9230,-12.4827,129.94
111.1728,-12.4827,129.71
111.4226,-12.4827,129.40
111.6724,-12.4827,129.01
111.9223,-12.4827,128.57
112.1721,-12.4827,128.05
112.4219,-12.4827,127.43
112.6718,-12.4827,126.66
112.9216,-12.4827,125.71
113.1714,-12.4827,124.56
113.4212,-12.4827,123.25
113.6711,-12.4827,121.85
113.9209,-12.4827,120.41
114.1707,-12.4827,119.02
114.4205,-12.4827,117.74
114.6704,-12.4827,116.63
114.9202,-12.4827,115.76
115.1700,-12.4827,115.17
115.4198,-12.4827,114.81
115.6697,-12.4827,114.64
115.9195,-12.4827,114.59
116.1693,-12.4827,114.58
116.4192,-12.4827,114.52
116.6690,-12.4827,114.32
116.9188,-12.4827,113.88
117.1686,-12.4827,113.13
117.4185,-12.4827,112.23
117.6683,-12.4827,111.39
117.9181,-12.4827,110.79
118.1679,-12.4827,110.57
118.4178,-12.4827,110.85
118.6676,-12.4827,111.66
118.9174,-12.4827,112.93
119.1672,-12.4827,114.51
119.4171,-12.4827,116.38
119.6669,-12.4827,118.44
119.9167,-12.4827,120.54
120.1666,-12.4827,122.54
120.4164,-12.4827,124.39
120.6662,-12.4827,126.23
120.9160,-12.4827,128.44
121.1659,-12.4827,131.45
121.4157,-12.4827,134.80
121.6655,-12.4827,138.08
121.9153,-12.4827,141.14
122.1652,-12.4827,144.05
122.4150,-12.4827,147.03
122.6648,-12.4827,150.37
122.9146,-12.4827,154.45
123.1645,-12.4827,159.49
123.4143,-12.4827,165.12
123.6641,-12.4827,170.81
123.9139,-12.4827,176.04
124.1638,-12.4827,180.29
124.4136,-12.4827,183.01
124.6634,-12.4827,183.62
124.9133,-12.4827,181.47
125.1631,-12.4827,176.14
125.4129,-12.4827,168.34
125.6627,-12.4827,159.00
125.9126,-12.4827,149.02
126.1624,-12.4827,139.27
126.4122,-12.4827,130.70
126.6620,-12.4827,124.34
126.9119,-12.4827,121.36
127.1617,-12.4827,122.67
127.4115,-12.4827,127.49
127.6613,-12.4827,134.77
127.9112,-12.4827,143.60
128.1610,-12.4827,153.16
128.4108,-12.4827,162.71
128.6607,-12.4827,171.48
128.9105,-12.4827,178.68
129.1603,-12.4827,183.66
129.4101,-12.4827,186.71
129.6600,-12.4827,188.25
129.9098,-12.4827,188.64
130.1596,-12.4827,188.22
130.4094,-12.4827,187.24
130.6593,-12.4827,185.96
130.9091,-12.4827,184.60
131.1589,-12.4827,183.34
131.4087,-12.4827,182.32
131.6586,-12.4827,181.62
131.9084,-12.4827,181.32
132.1582,-12.4827,181.49
132.4080,-12.4827,182.21
132.6579,-12.4827,183.55
132.9077,-12.4827,185.59
133.1575,-12.4827,188.36
133.4074,-12.4827,191.64
133.6572,-12.4827,195.17
133.9070,-12.4827,198.65
134.1568,-12.4827,201.72
134.4067,-12.4827,203.98
134.6565,-12.4827,204.92
134.9063,-12.4827,203.95
135.1561,-12.4827,200.61
135.4060,-12.4827,195.41
135.6558,-12.4827,189.00
135.9056,-12.4827,182.00
136.1554,-12.4827,174.93
136.4053,-12.4827,168.34
136.6551,-12.4827,162.85
136.9049,-12.4827,159.11
137.1548,-12.4827,157.63
137.4046,-12.4827,157.90
137.6544,-12.4827,159.29
137.9042,-12.4827,161.24
138.1541,-12.4827,163.27
138.4039,-12.4827,165.01
138.6537,-12.4827,166.11
138.9035,-12.4827,166.28
139.1534,-12.4827,165.35
139.4032,-12.4827,163.38
139.6530,-12.4827,160.51
139.9028,-12.4827,156.89
140.1527,-12.4827,152.57
140.4025,-12.4827,147.51
140.6523,-12.4827,141.43
140.9022,-12.4827,133.84
141.1520,-12.4827,124.29
141.4018,-12.4827,113.57
141.6516,-12.4827,102.53
141.9015,-12.4827,91.81
142.1513,-12.4827,81.83
142.4011,-12.4827,72.93
142.6509,-12.4827,65.44
142.9008,-12.4827,59.68
143.1506,-12.4827,55.92
143.4004,-12.4827,53.81
143.6502,-12.4827,52.90
143.9001,-12.4827,52.82
144.1499,-12.4827,53.23
144.3997,-12.4827,53.80
144.6495,-12.4827,54.15
144.8994,-12.4827,53.91
145.1492,-12.4827,52.80
145.3990,-12.4827,51.06
145.6489,-12.4827,49.07
145.8987,-12.4827,47.17
146.1485,-12.4827,45.70
146.3983,-12.4827,45.02
146.6482,-12.4827,45.50
146.8980,-12.4827,47.58
147.1478,-12.4827,51.56
147.3976,-12.4827,57.09
147.6475,-12.4827,63.66
147.8973,-12.4827,70.80
148.1471,-12.4827,77.97
148.3969,-12.4827,84.62
148.6468,-12.4827,90.06
148.8966,-12.4827,93.46
149.1464,-12.4827,94.18
149.3963,-12.4827,92.75
149.6461,-12.4827,89.87
149.8959,-12.4827,86.14
150.1457,-12.4827,82.06
150.3956,-12.4827,78.06
150.6454,-12.4827,74.53
150.8952,-12.4827,71.88
151.1450,-12.4827,70.33
151.3949,-12.4827,69.75
151.6447,-12.4827,69.89
151.8945,-12.4827,70.46
152.1443,-12.4827,71.19
152.3942,-12.4827,71.76
152.6440,-12.4827,71.75
152.8938,-12.4827,70.65
153.1437,-12.4827,68.02
153.3935,-12.4827,64.44
153.6433,-12.4827,60.58
153.8931,-12.4827,57.00
154.1430,-12.4827,54.17
154.3928,-12.4827,52.52
154.6426,-12.4827,52.53
154.8924,-12.4827,54.77
155.1423,-12.4827,59.61
155.3921,-12.4827,66.43
155.6419,-12.4827,74.45
155.8917,-12.4827,82.93
110.1735,-12.2330,129.03
110.4233,-12.2330,129.21
110.6731,-12.2330,129.33
110.9230,-12.2330,129.40
111.1728,-12.2330,129.40
111.4226,-12.2330,129.31
111.6724,-12.2330,129.14
111.9223,-12.2330,128.87
112.1721,-12.2330,128.47
112.4219,-12.2330,127.92
112.6718,-12.2330,127.19
112.9216,-12.2330,126.25
113.1714,-12.2330,125.12
113.4212,-12.2330,123.80
113.6711,-12.2330,122.37
113.9209,-12.2330,120.88
114.1707,-12.2330,119.40
114.4205,-12.2330,118.01
114.6704,-12.2330,116.80
114.9202,-12.2330,115.84
115.1700,-12.2330,115.16
115.4198,-12.2330,114.74
115.6697,-12.2330,114.51
115.9195,-12.2330,114.39
116.1693,-12.2330,114.29
116.4192,-12.2330,114.13
116.6690,-12.2330,113.84
116.9188,-12.2330,113.35
117.1686,-12.2330,112.65
117.4185,-12.2330,111.84
117.6683,-12.2330,111.08
117.9181,-12.2330,110.52
118.1679,-12.2330,110.32
118.4178,-12.2330,110.64
118.6676,-12.2330,111.58
118.9174,-12.2330,113.18
119.1672,-12.2330,115.41
119.4171,-12.2330,118.17
119.6669,-12.2330,121.29
119.9167,-12.2330,124.57
120.1666,-12.2330,127.81
120.4164,-12.2330,130.91
120.6662,-12.2330,133.84
120.9160,-12.2330,136.75
121.1659,-12.2330,139.74
121.4157,-12.2330,142.68
121.6655,-12.2330,145.44
121.9153,-12.2330,148.01
122.1652,-12.2330,150.53
122.4150,-12.2330,153.21
122.6648,-12.2330,156.33
122.9146,-12.2330,160.15
123.1645,-12.2330,164.75
123.4143,-12.2330,169.87
123.6641,-12.2330,175.05
123.9139,-12.2330,179.81
124.1638,-12.2330,183.64
124.4136,-12.2330,186.01
124.6634,-12.2330,186.45
124.9133,-12.2330,184.54
125.1631,-12.2330,180.13
125.4129,-12.2330,173.65
125.6627,-12.2330,165.80
125.9126,-12.2330,157.36
126.1624,-12.2330,149.14
126.4122,-12.2330,141.98
126.6620,-12.2330,136.76
126.9119,-12.2330,134.28
127.1617,-12.2330,134.99
127.4115,-12.2330,138.57
127.6613,-12.2330,144.33
127.9112,-12.2330,151.54
128.1610,-12.2330,159.47
128.4108,-12.2330,167.44
128.6607,-12.2330,174.79
128.9105,-12.2330,180.90
129.1603,-12.2330,185.38
129.4101,-12.2330,188.27
129.6600,-12.2330,189.79
129.9098,-12.2330,190.21
130.1596,-12.2330,189.83
130.4094,-12.2330,188.89
130.6593,-12.2330,187.65
130.9091,-12.2330,186.35
131.1589,-12.2330,185.16
131.4087,-12.2330,184.20
131.6586,-12.2330,183.58
131.9084,-12.2330,183.34
132.1582,-12.2330,183.57
132.4080,-12.2330,184.33
132.6579,-12.2330,185.67
132.9077,-12.2330,187.65
133.1575,-12.2330,190.24
133.4074,-12.2330,193.28
133.6572,-12.2330,196.52
133.9070,-12.2330,199.66
134.1568,-12.2330,202.36
134.4067,-12.2330,204.21
134.6565,-12.2330,204.76
134.9063,-12.2330,203.61
135.1561,-12.2330,200.53
135.4060,-12.2330,195.81
135.6558,-12.2330,189.93
135.9056,-12.2330,183.45
136.1554,-12.2330,176.91
136.4053,-12.2330,170.86
136.6551,-12.2330,165.84
136.9049,-12.2330,162.34
137.1548,-12.2330,160.62
137.4046,-12.2330,160.41
137.6544,-12.2330,161.22
137.9042,-12.2330,162.54
138.1541,-12.2330,163.88
138.4039,-12.2330,164.81
138.6537,-12.2330,164.94
138.9035,-12.2330,163.99
139.1534,-12.2330,161.79
139.4032,-12.2330,158.39
139.6530,-12.2330,153.96
139.9028,-12.2330,148.68
140.1527,-12.2330,142.72
140.4025,-12.2330,136.16
140.6523,-12.2330,128.96
140.9022,-12.2330,121.01
141.1520,-12.2330,112.27
141.4018,-12.2330,103.12
141.6516,-12.2330,94.05
141.9015,-12.2330,85.42
142.1513,-12.2330,77.53
142.4011,-12.2330,70.60
142.6509,-12.2330,64.79
142.9008,-12.2330,60.27
143.1506,-12.2330,57.09
143.4004,-12.2330,55.07
143.6502,-12.2330,53.95
143.9001,-12.2330,53.47
144.1499,-12.2330,53.35
144.3997,-12.2330,53.33
144.6495,-12.2330,53.14
144.8994,-12.2330,52.53
145.1492,-12.2330,51.37
145.3990,-12.2330,49.80
145.6489,-12.2330,48.09
145.8987,-12.2330,46.53
146.1485,-12.2330,45.44
146.3983,-12.2330,45.15
146.6482,-12.2330,46.00
146.8980,-12.2330,48.29
147.1478,-12.2330,52.15
147.3976,-12.2330,57.35
147.6475,-12.2330,63.48
147.8973,-12.2330,70.06
148.1471,-12.2330,76.55
148.3969,-12.2330,82.37
148.6468,-12.2330,86.91
148.8966,-12.2330,89.57
149.1464,-12.2330,90.00
149.3963,-12.2330,88.43
149.6461,-12.2330,85.36
149.8959,-12.2330,81.35
150.1457,-12.2330,76.91
150.3956,-12.2330,72.55
150.6454,-12.2330,68.74
150.8952,-12.2330,65.90
151.1450,-12.2330,64.23
151.3949,-12.2330,63.63
151.6447,-12.2330,63.80
151.8945,-12.2330,64.42
152.1443,-12.2330,65.12
152.3942,-12.2330,65.58
152.6440,-12.2330,65.46
152.8938,-12.2330,64.44
153.1437,-12.2330,62.37
153.3935,-12.2330,59.54
153.6433,-12.2330,56.41
153.8931,-12.2330,53.44
154.1430,-12.2330,51.07
154.3928,-12.2330,49.74
154.6426,-12.2330,49.89
154.8924,-12.2330,51.89
155.1423,-12.2330,55.91
155.3921,-12.2330,61.61
155.6419,-12.2330,68.37
155.8917,-12.2330,75.56
110.1735,-11.9834,127.80
110.4233,-11.9834,128.15
110.6731,-11.9834,128.44
110.9230,-11.9834,128.70
111.1728,-11.9834,128.92
111.4226,-11.9834,129.09
111.6724,-11.9834,129.16
111.9223,-11.9834,129.09
112.1721,-11.9834,128.84
112.4219,-11.9834,128.39
112.6718,-11.9834,127.71
112.9216,-11.9834,126.81
113.1714,-11.9834,125.70
113.4212,-11.9834,124.40
113.6711,-11.9834,122.94
113.9209,-11.9834,121.39
114.1707,-11.9834,119.81
114.4205,-11.9834,118.30
114.6704,-11.9834,116.97
114.9202,-11.9834,115.92
115.1700,-11.9834,115.17
115.4198,-11.9834,114.71
115.6697,-11.9834,114.45
115.9195,-11.9834,114.28
116.1693,-11.9834,114.12
116.4192,-11.9834,113.90
116.6690,-11.9834,113.55
116.9188,-11.9834,113.04
117.1686,-11.9834,112.39
117.4185,-11.9834,111.66
117.6683,-11.9834,110.96
117.9181,-11.9834,110.43
118.1679,-11.9834,110.24
118.4178,-11.9834,110.59
118.6676,-11.9834,111.70
118.9174,-11.9834,113.72
119.1672,-11.9834,116.71
119.4171,-11.9834,120.53
119.6669,-11.9834,124.91
119.9167,-11.9834,129.56
120.1666,-11.9834,134.22
120.4164,-11.9834,138.66
120.6662,-11.9834,142.72
120.9160,-11.9834,146.28
121.1659,-11.9834,149.31
121.4157,-11.9834,151.85
121.6655,-11.9834,154.00
121.9153,-11.9834,155.93
122.1652,-11.9834,157.86
122.4150,-11.9834,160.04
122.6648,-11.9834,162.73
122.9146,-11.9834,166.12
123.1645,-11.9834,170.25
123.4143,-11.9834,174.87
123.6641,-11.9834,179.58
123.9139,-11.9834,183.89
124.1638,-11.9834,187.32
124.4136,-11.9834,189.42
124.6634,-11.9834,189.81
124.9133,-11.9834,188.22
125.1631,-11.9834,184.64
125.4129,-11.9834,179.36
125.6627,-11.9834,172.92
125.9126,-11.9834,165.97
126.1624,-11.9834,159.22
126.4122,-11.9834,153.37
126.6620,-11.9834,149.10
126.9119,-11.9834,146.96
127.1617,-11.9834,147.22
127.4115,-11.9834,149.73
127.6613,-11.9834,154.07
127.9112,-11.9834,159.69
128.1610,-11.9834,166.00
128.4108,-11.9834,172.43
128.6607,-11.9834,178.41
