lon,lat,moho_km
150.50,-43.50,18.81
150.75,-43.50,18.02
151.00,-43.50,16.75
151.25,-43.50,15.18
151.50,-43.50,13.86
151.75,-43.50,13.20
152.00,-43.50,13.12
152.25,-43.50,13.27
152.50,-43.50,13.42
152.75,-43.50,13.46
153.00,-43.50,13.42
153.25,-43.50,13.36
153.50,-43.50,13.32
153.75,-43.50,13.33
154.00,-43.50,13.36
154.25,-43.50,13.39
154.50,-43.50,13.41
154.75,-43.50,13.41
155.00,-43.50,13.39
155.25,-43.50,13.37
155.50,-43.50,13.34
155.75,-43.50,13.32
110.25,-43.25,15.33
110.50,-43.25,15.16
110.75,-43.25,15.05
111.00,-43.25,15.02
111.25,-43.25,15.01
111.50,-43.25,14.99
111.75,-43.25,14.94
112.00,-43.25,14.89
112.25,-43.25,14.86
112.50,-43.25,14.85
112.75,-43.25,14.84
113.00,-43.25,14.83
113.25,-43.25,14.81
113.50,-43.25,14.78
113.75,-43.25,14.74
114.00,-43.25,14.69
114.25,-43.25,14.64
114.50,-43.25,14.61
114.75,-43.25,14.59
115.00,-43.25,14.59
115.25,-43.25,14.59
115.50,-43.25,14.57
115.75,-43.25,14.53
116.00,-43.25,14.47
116.25,-43.25,14.38
116.50,-43.25,14.30
116.75,-43.25,14.24
117.00,-43.25,14.21
117.25,-43.25,14.18
117.50,-43.25,14.15
117.75,-43.25,14.11
118.00,-43.25,14.05
118.25,-43.25,13.98
118.50,-43.25,13.92
118.75,-43.25,13.87
119.00,-43.25,13.83
119.25,-43.25,13.82
119.50,-43.25,13.82
119.75,-43.25,13.81
120.00,-43.25,13.80
120.25,-43.25,13.78
120.50,-43.25,13.74
120.75,-43.25,13.69
121.00,-43.25,13.63
121.25,-43.25,13.55
121.50,-43.25,13.46
121.75,-43.25,13.38
122.00,-43.25,13.32
122.25,-43.25,13.29
122.50,-43.25,13.28
122.75,-43.25,13.25
123.00,-43.25,13.20
123.25,-43.25,13.14
123.50,-43.25,13.06
123.75,-43.25,12.98
124.00,-43.25,12.90
124.25,-43.25,12.84
124.50,-43.25,12.80
124.75,-43.25,12.78
125.00,-43.25,12.75
125.25,-43.25,12.70
125.50,-43.25,12.63
125.75,-43.25,12.54
126.00,-43.25,12.44
126.25,-43.25,12.34
126.50,-43.25,12.25
126.75,-43.25,12.19
127.00,-43.25,12.14
127.25,-43.25,12.10
127.50,-43.25,12.03
127.75,-43.25,11.94
128.00,-43.25,11.84
128.25,-43.25,11.73
128.50,-43.25,11.64
128.75,-43.25,11.60
129.00,-43.25,11.60
129.25,-43.25,11.63
129.50,-43.25,11.70
129.75,-43.25,11.78
130.00,-43.25,11.84
130.25,-43.25,11.87
130.50,-43.25,11.87
130.75,-43.25,11.84
131.00,-43.25,11.81
131.25,-43.25,11.80
131.50,-43.25,11.80
131.75,-43.25,11.81
132.00,-43.25,11.83
132.25,-43.25,11.87
132.50,-43.25,11.90
132.75,-43.25,11.93
133.00,-43.25,11.96
133.25,-43.25,11.99
133.50,-43.25,12.00
133.75,-43.25,12.01
134.00,-43.25,12.01
134.25,-43.25,12.02
134.50,-43.25,12.04
134.75,-43.25,12.06
135.00,-43.25,12.08
135.25,-43.25,12.11
135.50,-43.25,12.14
135.75,-43.25,12.17
136.00,-43.25,12.21
136.25,-43.25,12.25
136.50,-43.25,12.29
136.75,-43.25,12.35
137.00,-43.25,12.41
137.25,-43.25,12.50
137.50,-43.25,12.58
137.75,-43.25,12.64
138.00,-43.25,12.67
138.25,-43.25,12.68
138.50,-43.25,12.70
138.75,-43.25,12.76
139.00,-43.25,12.83
139.25,-43.25,12.87
139.50,-43.25,12.83
139.75,-43.25,12.74
140.00,-43.25,12.63
140.25,-43.25,12.55
140.50,-43.25,12.49
140.75,-43.25,12.44
141.00,-43.25,12.36
141.25,-43.25,12.28
141.50,-43.25,12.18
141.75,-43.25,12.05
142.00,-43.25,11.88
142.25,-43.25,11.67
142.50,-43.25,11.45
142.75,-43.25,11.30
143.00,-43.25,11.32
143.25,-43.25,11.61
143.50,-43.25,12.23
143.75,-43.25,13.19
144.00,-43.25,14.45
144.25,-43.25,15.94
144.50,-43.25,17.62
144.75,-43.25,19.78
145.00,-43.25,24.25
145.25,-43.25,29.26
145.50,-43.25,30.93
145.75,-43.25,31.03
146.00,-43.25,30.65
146.25,-43.25,30.65
146.50,-43.25,30.97
146.75,-43.25,31.16
147.00,-43.25,31.18
147.25,-43.25,31.04
147.50,-43.25,30.68
147.75,-43.25,29.92
148.00,-43.25,29.09
148.25,-43.25,28.46
148.50,-43.25,27.45
148.75,-43.25,25.83
149.00,-43.25,24.18
149.25,-43.25,22.54
149.50,-43.25,20.94
149.75,-43.25,19.61
150.00,-43.25,18.67
150.25,-43.25,17.98
150.50,-43.25,17.28
150.75,-43.25,16.39
151.00,-43.25,15.32
151.25,-43.25,14.25
151.50,-43.25,13.46
151.75,-43.25,13.16
152.00,-43.25,13.21
152.25,-43.25,13.38
152.50,-43.25,13.51
152.75,-43.25,13.55
153.00,-43.25,13.52
153.25,-43.25,13.47
153.50,-43.25,13.45
153.75,-43.25,13.47
154.00,-43.25,13.51
154.25,-43.25,13.53
154.50,-43.25,13.54
154.75,-43.25,13.52
155.00,-43.25,13.49
155.25,-43.25,13.44
155.50,-43.25,13.39
155.75,-43.25,13.35
110.25,-43.00,15.34
110.50,-43.00,15.38
110.75,-43.00,15.16
111.00,-43.00,15.27
111.25,-43.00,15.09
111.50,-43.00,15.05
111.75,-43.00,15.00
112.00,-43.00,14.97
112.25,-43.00,14.96
112.50,-43.00,14.96
112.75,-43.00,14.94
113.00,-43.00,14.91
113.25,-43.00,14.88
113.50,-43.00,14.84
113.75,-43.00,14.79
114.00,-43.00,14.72
114.25,-43.00,14.66
114.50,-43.00,14.63
114.75,-43.00,14.58
115.00,-43.00,14.59
115.25,-43.00,14.59
115.50,-43.00,14.53
115.75,-43.00,14.55
116.00,-43.00,14.48
116.25,-43.00,14.40
116.50,-43.00,14.33
116.75,-43.00,14.24
117.00,-43.00,14.18
117.25,-43.00,14.12
117.50,-43.00,14.06
117.75,-43.00,13.97
118.00,-43.00,13.94
118.25,-43.00,13.82
118.50,-43.00,13.79
118.75,-43.00,13.79
119.00,-43.00,13.82
119.25,-43.00,13.84
119.50,-43.00,13.85
119.75,-43.00,13.85
120.00,-43.00,13.84
120.25,-43.00,13.82
120.50,-43.00,13.78
120.75,-43.00,13.72
121.00,-43.00,13.64
121.25,-43.00,13.56
121.50,-43.00,13.49
121.75,-43.00,13.41
122.00,-43.00,13.37
122.25,-43.00,13.32
122.50,-43.00,13.28
122.75,-43.00,13.24
123.00,-43.00,13.17
123.25,-43.00,13.10
123.50,-43.00,13.02
123.75,-43.00,12.94
124.00,-43.00,12.87
124.25,-43.00,12.81
124.50,-43.00,12.73
124.75,-43.00,12.73
125.00,-43.00,12.68
125.25,-43.00,12.64
125.50,-43.00,12.54
125.75,-43.00,12.50
126.00,-43.00,12.42
126.25,-43.00,12.32
126.50,-43.00,12.25
126.75,-43.00,12.17
127.00,-43.00,12.13
127.25,-43.00,12.09
127.50,-43.00,11.99
127.75,-43.00,11.96
128.00,-43.00,11.84
128.25,-43.00,11.76
128.50,-43.00,11.68
128.75,-43.00,11.62
129.00,-43.00,11.66
129.25,-43.00,11.63
129.50,-43.00,11.71
129.75,-43.00,11.76
130.00,-43.00,11.76
130.25,-43.00,11.84
130.50,-43.00,11.79
130.75,-43.00,11.81
131.00,-43.00,11.78
131.25,-43.00,11.75
131.50,-43.00,11.77
131.75,-43.00,11.76
132.00,-43.00,11.79
132.25,-43.00,11.82
132.50,-43.00,11.87
132.75,-43.00,11.90
133.00,-43.00,11.94
133.25,-43.00,11.99
133.50,-43.00,12.00
133.75,-43.00,12.03
134.00,-43.00,12.05
134.25,-43.00,12.03
134.50,-43.00,12.04
134.75,-43.00,12.06
135.00,-43.00,12.07
135.25,-43.00,12.10
135.50,-43.00,12.14
135.75,-43.00,12.15
136.00,-43.00,12.21
136.25,-43.00,12.24
136.50,-43.00,12.28
136.75,-43.00,12.35
137.00,-43.00,12.44
137.25,-43.00,12.51
137.50,-43.00,12.59
137.75,-43.00,12.64
138.00,-43.00,12.60
138.25,-43.00,12.67
138.50,-43.00,12.80
138.75,-43.00,12.82
139.00,-43.00,12.96
139.25,-43.00,13.05
139.50,-43.00,13.10
139.75,-43.00,12.87
140.00,-43.00,12.80
140.25,-43.00,12.54
140.50,-43.00,12.43
140.75,-43.00,12.36
141.00,-43.00,12.28
141.25,-43.00,12.17
141.50,-43.00,12.04
141.75,-43.00,11.89
142.00,-43.00,11.65
142.25,-43.00,11.49
142.50,-43.00,11.42
142.75,-43.00,11.27
143.00,-43.00,11.83
143.25,-43.00,11.96
143.50,-43.00,13.00
143.75,-43.00,13.92
144.00,-43.00,15.84
144.25,-43.00,17.14
144.50,-43.00,20.15
144.75,-43.00,23.45
145.00,-43.00,28.66
145.25,-43.00,29.88
145.50,-43.00,30.86
145.75,-43.00,31.07
146.00,-43.00,31.17
146.25,-43.00,31.23
146.50,-43.00,31.62
146.75,-43.00,31.67
147.00,-43.00,31.65
147.25,-43.00,31.50
147.50,-43.00,31.16
147.75,-43.00,30.51
148.00,-43.00,29.68
148.25,-43.00,29.02
148.50,-43.00,28.18
148.75,-43.00,26.13
149.00,-43.00,25.10
149.25,-43.00,22.54
149.50,-43.00,21.53
149.75,-43.00,18.98
150.00,-43.00,17.86
150.25,-43.00,16.45
150.50,-43.00,15.56
150.75,-43.00,14.71
151.00,-43.00,14.59
151.25,-43.00,13.46
151.50,-43.00,13.20
151.75,-43.00,13.20
152.00,-43.00,13.34
152.25,-43.00,13.49
152.50,-43.00,13.49
152.75,-43.00,13.61
153.00,-43.00,13.57
153.25,-43.00,13.55
153.50,-43.00,13.55
153.75,-43.00,13.58
154.00,-43.00,13.62
154.25,-43.00,13.65
154.50,-43.00,13.65
154.75,-43.00,13.62
155.00,-43.00,13.56
155.25,-43.00,13.51
155.50,-43.00,13.47
155.75,-43.00,13.39
110.25,-42.75,15.49
110.50,-42.75,15.51
110.75,-42.75,15.52
111.00,-42.75,15.45
111.25,-42.75,15.32
111.50,-42.75,15.17
111.75,-42.75,15.08
112.00,-42.75,15.05
112.25,-42.75,15.05
112.50,-42.75,15.04
112.75,-42.75,15.02
113.00,-42.75,14.98
113.25,-42.75,14.93
113.50,-42.75,14.89
113.75,-42.75,14.83
114.00,-42.75,14.75
114.25,-42.75,14.67
114.50,-42.75,14.61
114.75,-42.75,14.57
115.00,-42.75,14.56
115.25,-42.75,14.58
115.50,-42.75,14.58
115.75,-42.75,14.56
116.00,-42.75,14.50
116.25,-42.75,14.42
116.50,-42.75,14.32
116.75,-42.75,14.22
117.00,-42.75,14.11
117.25,-42.75,14.01
117.50,-42.75,13.93
117.75,-42.75,13.85
118.00,-42.75,13.79
118.25,-42.75,13.76
118.50,-42.75,13.76
118.75,-42.75,13.80
119.00,-42.75,13.85
119.25,-42.75,13.89
119.50,-42.75,13.92
119.75,-42.75,13.91
120.00,-42.75,13.89
120.25,-42.75,13.85
120.50,-42.75,13.79
120.75,-42.75,13.72
121.00,-42.75,13.64
121.25,-42.75,13.57
121.50,-42.75,13.50
121.75,-42.75,13.44
122.00,-42.75,13.38
122.25,-42.75,13.33
122.50,-42.75,13.28
122.75,-42.75,13.22
123.00,-42.75,13.15
123.25,-42.75,13.06
123.50,-42.75,12.97
123.75,-42.75,12.88
124.00,-42.75,12.79
124.25,-42.75,12.73
124.50,-42.75,12.68
124.75,-42.75,12.63
125.00,-42.75,12.58
125.25,-42.75,12.54
125.50,-42.75,12.49
125.75,-42.75,12.43
126.00,-42.75,12.37
126.25,-42.75,12.28
126.50,-42.75,12.20
126.75,-42.75,12.13
127.00,-42.75,12.08
127.25,-42.75,12.05
127.50,-42.75,12.00
127.75,-42.75,11.93
128.00,-42.75,11.85
128.25,-42.75,11.77
128.50,-42.75,11.70
128.75,-42.75,11.66
129.00,-42.75,11.64
129.25,-42.75,11.64
129.50,-42.75,11.67
129.75,-42.75,11.71
130.00,-42.75,11.74
130.25,-42.75,11.75
130.50,-42.75,11.75
130.75,-42.75,11.73
131.00,-42.75,11.71
131.25,-42.75,11.70
131.50,-42.75,11.70
131.75,-42.75,11.72
132.00,-42.75,11.75
132.25,-42.75,11.78
132.50,-42.75,11.81
132.75,-42.75,11.85
133.00,-42.75,11.89
133.25,-42.75,11.96
133.50,-42.75,12.02
133.75,-42.75,12.06
134.00,-42.75,12.07
134.25,-42.75,12.06
134.50,-42.75,12.05
134.75,-42.75,12.06
135.00,-42.75,12.07
135.25,-42.75,12.10
135.50,-42.75,12.13
135.75,-42.75,12.15
136.00,-42.75,12.19
136.25,-42.75,12.23
136.50,-42.75,12.28
136.75,-42.75,12.34
137.00,-42.75,12.40
137.25,-42.75,12.46
137.50,-42.75,12.52
137.75,-42.75,12.56
138.00,-42.75,12.58
138.25,-42.75,12.60
138.50,-42.75,12.70
138.75,-42.75,12.91
139.00,-42.75,13.21
139.25,-42.75,13.46
139.50,-42.75,13.49
139.75,-42.75,13.25
140.00,-42.75,12.88
140.25,-42.75,12.57
140.50,-42.75,12.38
140.75,-42.75,12.25
141.00,-42.75,12.13
141.25,-42.75,12.00
141.50,-42.75,11.86
141.75,-42.75,11.70
142.00,-42.75,11.53
142.25,-42.75,11.38
142.50,-42.75,11.31
142.75,-42.75,11.42
143.00,-42.75,11.82
143.25,-42.75,12.54
143.50,-42.75,13.61
143.75,-42.75,15.01
144.00,-42.75,16.80
144.25,-42.75,19.02
144.50,-42.75,21.91
144.75,-42.75,26.22
145.00,-42.75,29.20
145.25,-42.75,30.10
145.50,-42.75,30.57
145.75,-42.75,31.17
146.00,-42.75,31.58
146.25,-42.75,31.82
146.50,-42.75,31.98
146.75,-42.75,32.03
147.00,-42.75,31.96
147.25,-42.75,31.77
147.50,-42.75,31.42
147.75,-42.75,30.78
148.00,-42.75,29.86
148.25,-42.75,29.06
148.50,-42.75,28.08
148.75,-42.75,26.26
149.00,-42.75,24.15
149.25,-42.75,22.22
149.50,-42.75,20.11
149.75,-42.75,17.94
150.00,-42.75,16.12
150.25,-42.75,14.87
150.50,-42.75,14.08
150.75,-42.75,13.57
151.00,-42.75,13.26
151.25,-42.75,13.15
151.50,-42.75,13.19
151.75,-42.75,13.32
152.00,-42.75,13.47
152.25,-42.75,13.58
152.50,-42.75,13.62
152.75,-42.75,13.61
153.00,-42.75,13.58
153.25,-42.75,13.57
153.50,-42.75,13.58
153.75,-42.75,13.63
154.00,-42.75,13.68
154.25,-42.75,13.71
154.50,-42.75,13.72
154.75,-42.75,13.70
155.00,-42.75,13.66
155.25,-42.75,13.61
155.50,-42.75,13.55
155.75,-42.75,13.50
110.25,-42.50,15.53
110.50,-42.50,15.39
110.75,-42.50,15.76
111.00,-42.50,15.70
111.25,-42.50,15.49
111.50,-42.50,15.26
111.75,-42.50,15.13
112.00,-42.50,15.10
112.25,-42.50,15.10
112.50,-42.50,15.09
112.75,-42.50,15.06
113.00,-42.50,15.01
113.25,-42.50,14.97
113.50,-42.50,14.92
113.75,-42.50,14.85
114.00,-42.50,14.77
114.25,-42.50,14.69
114.50,-42.50,14.62
114.75,-42.50,14.58
115.00,-42.50,14.56
115.25,-42.50,14.57
115.50,-42.50,14.57
115.75,-42.50,14.55
116.00,-42.50,14.49
116.25,-42.50,14.41
116.50,-42.50,14.31
116.75,-42.50,14.18
117.00,-42.50,14.05
117.25,-42.50,13.92
117.50,-42.50,13.82
117.75,-42.50,13.76
118.00,-42.50,13.74
118.25,-42.50,13.74
118.50,-42.50,13.77
118.75,-42.50,13.82
119.00,-42.50,13.89
119.25,-42.50,13.94
119.50,-42.50,13.96
119.75,-42.50,13.95
120.00,-42.50,13.92
120.25,-42.50,13.86
120.50,-42.50,13.78
120.75,-42.50,13.69
121.00,-42.50,13.61
121.25,-42.50,13.55
121.50,-42.50,13.50
121.75,-42.50,13.45
122.00,-42.50,13.40
122.25,-42.50,13.34
122.50,-42.50,13.28
122.75,-42.50,13.21
123.00,-42.50,13.13
123.25,-42.50,13.03
123.50,-42.50,12.92
123.75,-42.50,12.81
124.00,-42.50,12.71
124.25,-42.50,12.63
124.50,-42.50,12.58
124.75,-42.50,12.53
125.00,-42.50,12.49
125.25,-42.50,12.45
125.50,-42.50,12.41
125.75,-42.50,12.37
126.00,-42.50,12.33
126.25,-42.50,12.26
126.50,-42.50,12.19
126.75,-42.50,12.12
127.00,-42.50,12.07
127.25,-42.50,12.03
127.50,-42.50,11.98
127.75,-42.50,11.91
128.00,-42.50,11.83
128.25,-42.50,11.77
128.50,-42.50,11.72
128.75,-42.50,11.69
129.00,-42.50,11.67
129.25,-42.50,11.66
129.50,-42.50,11.65
129.75,-42.50,11.65
130.00,-42.50,11.64
130.25,-42.50,11.64
130.50,-42.50,11.64
130.75,-42.50,11.63
131.00,-42.50,11.63
131.25,-42.50,11.63
131.50,-42.50,11.65
131.75,-42.50,11.67
132.00,-42.50,11.68
132.25,-42.50,11.65
132.50,-42.50,11.56
132.75,-42.50,11.44
133.00,-42.50,11.40
133.25,-42.50,11.50
133.50,-42.50,11.73
133.75,-42.50,11.95
134.00,-42.50,12.06
134.25,-42.50,12.07
134.50,-42.50,12.05
134.75,-42.50,12.04
135.00,-42.50,12.06
135.25,-42.50,12.10
135.50,-42.50,12.13
135.75,-42.50,12.16
136.00,-42.50,12.19
136.25,-42.50,12.23
136.50,-42.50,12.28
136.75,-42.50,12.32
137.00,-42.50,12.37
137.25,-42.50,12.40
137.50,-42.50,12.43
137.75,-42.50,12.46
138.00,-42.50,12.48
138.25,-42.50,12.53
138.50,-42.50,12.67
138.75,-42.50,12.94
139.00,-42.50,13.33
139.25,-42.50,13.68
139.50,-42.50,13.77
139.75,-42.50,13.47
140.00,-42.50,12.97
140.25,-42.50,12.54
140.50,-42.50,12.26
140.75,-42.50,12.08
141.00,-42.50,11.93
141.25,-42.50,11.79
141.50,-42.50,11.66
141.75,-42.50,11.53
142.00,-42.50,11.42
142.25,-42.50,11.37
142.50,-42.50,11.44
142.75,-42.50,11.74
143.00,-42.50,12.35
143.25,-42.50,13.32
143.50,-42.50,14.70
143.75,-42.50,16.49
144.00,-42.50,18.70
144.25,-42.50,21.35
144.50,-42.50,24.56
144.75,-42.50,27.56
145.00,-42.50,29.50
145.25,-42.50,30.71
145.50,-42.50,31.62
145.75,-42.50,32.15
146.00,-42.50,32.25
146.25,-42.50,32.19
146.50,-42.50,32.17
146.75,-42.50,32.15
147.00,-42.50,32.05
147.25,-42.50,31.82
147.50,-42.50,31.41
147.75,-42.50,30.69
148.00,-42.50,29.58
148.25,-42.50,28.64
148.50,-42.50,27.92
148.75,-42.50,26.55
149.00,-42.50,24.10
149.25,-42.50,21.67
149.50,-42.50,19.09
149.75,-42.50,16.57
150.00,-42.50,14.79
150.25,-42.50,13.74
150.50,-42.50,13.17
150.75,-42.50,12.96
151.00,-42.50,12.98
151.25,-42.50,13.12
151.50,-42.50,13.29
151.75,-42.50,13.46
152.00,-42.50,13.59
152.25,-42.50,13.64
152.50,-42.50,13.62
152.75,-42.50,13.58
153.00,-42.50,13.54
153.25,-42.50,13.54
153.50,-42.50,13.56
153.75,-42.50,13.62
154.00,-42.50,13.68
154.25,-42.50,13.73
154.50,-42.50,13.75
154.75,-42.50,13.75
155.00,-42.50,13.74
155.25,-42.50,13.70
155.50,-42.50,13.66
155.75,-42.50,13.62
110.25,-42.25,15.20
110.50,-42.25,15.36
110.75,-42.25,15.49
111.00,-42.25,15.51
111.25,-42.25,15.37
111.50,-42.25,15.20
111.75,-42.25,15.10
112.00,-42.25,15.08
112.25,-42.25,15.09
112.50,-42.25,15.08
112.75,-42.25,15.05
113.00,-42.25,15.01
113.25,-42.25,14.97
113.50,-42.25,14.93
113.75,-42.25,14.87
114.00,-42.25,14.80
114.25,-42.25,14.72
114.50,-42.25,14.66
114.75,-42.25,14.61
115.00,-42.25,14.58
115.25,-42.25,14.57
115.50,-42.25,14.55
115.75,-42.25,14.51
116.00,-42.25,14.44
116.25,-42.25,14.36
116.50,-42.25,14.26
116.75,-42.25,14.15
117.00,-42.25,14.02
117.25,-42.25,13.89
117.50,-42.25,13.79
117.75,-42.25,13.75
118.00,-42.25,13.74
118.25,-42.25,13.75
118.50,-42.25,13.78
118.75,-42.25,13.83
119.00,-42.25,13.88
119.25,-42.25,13.93
119.50,-42.25,13.95
119.75,-42.25,13.94
120.00,-42.25,13.90
120.25,-42.25,13.83
120.50,-42.25,13.74
120.75,-42.25,13.64
121.00,-42.25,13.56
121.25,-42.25,13.51
121.50,-42.25,13.49
121.75,-42.25,13.46
122.00,-42.25,13.42
122.25,-42.25,13.37
122.50,-42.25,13.30
122.75,-42.25,13.21
123.00,-42.25,13.11
123.25,-42.25,12.99
123.50,-42.25,12.87
123.75,-42.25,12.75
124.00,-42.25,12.64
124.25,-42.25,12.56
124.50,-42.25,12.51
124.75,-42.25,12.47
125.00,-42.25,12.44
125.25,-42.25,12.42
125.50,-42.25,12.39
125.75,-42.25,12.37
126.00,-42.25,12.34
126.25,-42.25,12.30
126.50,-42.25,12.25
126.75,-42.25,12.19
127.00,-42.25,12.14
127.25,-42.25,12.08
127.50,-42.25,12.01
127.75,-42.25,11.94
128.00,-42.25,11.87
128.25,-42.25,11.81
128.50,-42.25,11.76
128.75,-42.25,11.72
129.00,-42.25,11.68
129.25,-42.25,11.65
129.50,-42.25,11.62
129.75,-42.25,11.58
130.00,-42.25,11.55
130.25,-42.25,11.51
130.50,-42.25,11.46
130.75,-42.25,11.40
131.00,-42.25,11.34
131.25,-42.25,11.33
131.50,-42.25,11.37
131.75,-42.25,11.42
132.00,-42.25,11.37
132.25,-42.25,11.15
132.50,-42.25,10.85
132.75,-42.25,10.60
133.00,-42.25,10.50
133.25,-42.25,10.55
133.50,-42.25,10.80
133.75,-42.25,11.29
134.00,-42.25,11.80
134.25,-42.25,12.01
134.50,-42.25,12.02
134.75,-42.25,12.02
135.00,-42.25,12.03
135.25,-42.25,12.06
135.50,-42.25,12.10
135.75,-42.25,12.14
136.00,-42.25,12.18
136.25,-42.25,12.23
136.50,-42.25,12.27
136.75,-42.25,12.31
137.00,-42.25,12.34
137.25,-42.25,12.36
137.50,-42.25,12.38
137.75,-42.25,12.40
138.00,-42.25,12.43
138.25,-42.25,12.48
138.50,-42.25,12.59
138.75,-42.25,12.79
139.00,-42.25,13.05
139.25,-42.25,13.28
139.50,-42.25,13.32
139.75,-42.25,13.08
140.00,-42.25,12.68
140.25,-42.25,12.30
140.50,-42.25,12.02
140.75,-42.25,11.81
141.00,-42.25,11.66
141.25,-42.25,11.55
141.50,-42.25,11.48
141.75,-42.25,11.44
142.00,-42.25,11.45
142.25,-42.25,11.54
142.50,-42.25,11.77
142.75,-42.25,12.24
143.00,-42.25,13.05
143.25,-42.25,14.31
143.50,-42.25,16.08
143.75,-42.25,18.29
144.00,-42.25,20.78
144.25,-42.25,23.57
144.50,-42.25,26.77
144.75,-42.25,28.81
145.00,-42.25,29.91
145.25,-42.25,31.14
145.50,-42.25,32.11
145.75,-42.25,32.45
146.00,-42.25,32.43
146.25,-42.25,32.21
146.50,-42.25,32.00
146.75,-42.25,31.89
147.00,-42.25,31.75
147.25,-42.25,31.47
147.50,-42.25,30.97
147.75,-42.25,30.13
148.00,-42.25,28.96
148.25,-42.25,28.10
148.50,-42.25,27.70
148.75,-42.25,26.67
149.00,-42.25,24.08
149.25,-42.25,20.72
149.50,-42.25,17.36
149.75,-42.25,15.18
150.00,-42.25,14.17
150.25,-42.25,13.62
150.50,-42.25,13.22
150.75,-42.25,12.97
151.00,-42.25,12.99
151.25,-42.25,13.19
151.50,-42.25,13.39
151.75,-42.25,13.54
152.00,-42.25,13.62
152.25,-42.25,13.63
152.50,-42.25,13.60
152.75,-42.25,13.53
153.00,-42.25,13.48
153.25,-42.25,13.47
153.50,-42.25,13.49
153.75,-42.25,13.55
154.00,-42.25,13.62
154.25,-42.25,13.69
154.50,-42.25,13.75
154.75,-42.25,13.78
155.00,-42.25,13.79
155.25,-42.25,13.78
155.50,-42.25,13.76
155.75,-42.25,13.74
110.25,-42.00,14.84
110.50,-42.00,14.96
110.75,-42.00,15.10
111.00,-42.00,15.19
111.25,-42.00,15.16
111.50,-42.00,15.09
111.75,-42.00,15.04
112.00,-42.00,15.03
112.25,-42.00,15.04
112.50,-42.00,15.04
112.75,-42.00,15.02
113.00,-42.00,14.99
113.25,-42.00,14.96
113.50,-42.00,14.92
113.75,-42.00,14.87
114.00,-42.00,14.82
114.25,-42.00,14.75
114.50,-42.00,14.69
114.75,-42.00,14.64
115.00,-42.00,14.60
115.25,-42.00,14.57
115.50,-42.00,14.52
115.75,-42.00,14.46
116.00,-42.00,14.38
116.25,-42.00,14.30
116.50,-42.00,14.21
116.75,-42.00,14.12
117.00,-42.00,14.02
117.25,-42.00,13.91
117.50,-42.00,13.82
117.75,-42.00,13.77
118.00,-42.00,13.75
118.25,-42.00,13.76
118.50,-42.00,13.78
118.75,-42.00,13.81
119.00,-42.00,13.84
119.25,-42.00,13.88
119.50,-42.00,13.91
119.75,-42.00,13.91
120.00,-42.00,13.87
120.25,-42.00,13.80
120.50,-42.00,13.71
120.75,-42.00,13.61
121.00,-42.00,13.54
121.25,-42.00,13.50
121.50,-42.00,13.48
121.75,-42.00,13.47
122.00,-42.00,13.44
122.25,-42.00,13.39
122.50,-42.00,13.32
122.75,-42.00,13.22
123.00,-42.00,13.10
123.25,-42.00,12.97
123.50,-42.00,12.84
123.75,-42.00,12.71
124.00,-42.00,12.61
124.25,-42.00,12.53
124.50,-42.00,12.48
124.75,-42.00,12.45
125.00,-42.00,12.43
125.25,-42.00,12.41
125.50,-42.00,12.40
125.75,-42.00,12.38
126.00,-42.00,12.36
126.25,-42.00,12.33
126.50,-42.00,12.30
126.75,-42.00,12.25
127.00,-42.00,12.20
127.25,-42.00,12.13
127.50,-42.00,12.04
127.75,-42.00,11.94
128.00,-42.00,11.83
128.25,-42.00,11.74
128.50,-42.00,11.68
128.75,-42.00,11.67
129.00,-42.00,11.65
129.25,-42.00,11.61
129.50,-42.00,11.56
129.75,-42.00,11.49
130.00,-42.00,11.39
130.25,-42.00,11.23
130.50,-42.00,11.07
130.75,-42.00,10.94
131.00,-42.00,10.84
131.25,-42.00,10.79
131.50,-42.00,10.83
131.75,-42.00,10.98
132.00,-42.00,11.00
132.25,-42.00,10.81
132.50,-42.00,10.53
132.75,-42.00,10.32
133.00,-42.00,10.21
133.25,-42.00,10.20
133.50,-42.00,10.31
133.75,-42.00,10.65
134.00,-42.00,11.33
134.25,-42.00,11.87
134.50,-42.00,12.00
134.75,-42.00,12.00
135.00,-42.00,12.00
135.25,-42.00,12.03
135.50,-42.00,12.07
135.75,-42.00,12.11
136.00,-42.00,12.16
136.25,-42.00,12.22
136.50,-42.00,12.27
136.75,-42.00,12.30
137.00,-42.00,12.32
137.25,-42.00,12.34
137.50,-42.00,12.36
137.75,-42.00,12.38
138.00,-42.00,12.42
138.25,-42.00,12.47
138.50,-42.00,12.53
138.75,-42.00,12.61
139.00,-42.00,12.68
139.25,-42.00,12.72
139.50,-42.00,12.67
139.75,-42.00,12.51
140.00,-42.00,12.26
140.25,-42.00,11.99
140.50,-42.00,11.75
140.75,-42.00,11.56
141.00,-42.00,11.43
141.25,-42.00,11.37
141.50,-42.00,11.37
141.75,-42.00,11.44
142.00,-42.00,11.58
142.25,-42.00,11.80
142.50,-42.00,12.18
